x,y,yaw,direction,curvature
493.7669,-625.9611,-0.3746,True,4.996336159154055
494.0621,-626.0766,-0.3719,True,8.116597330078339
494.357,-626.1912,-0.3693,True,6.1062613176755525
494.6516,-626.3048,-0.3666,True,5.9470189988902264
494.9458,-626.4173,-0.3639,True,6.414601356492692
495.2398,-626.5288,-0.3612,True,6.641207301478069
495.5335,-626.6393,-0.3585,True,6.362583939721125
495.8269,-626.7488,-0.3557,True,5.956671284480794
496.12,-626.8572,-0.353,True,6.974044134198197
496.4128,-626.9646,-0.3502,True,6.576215938667341
496.7053,-627.071,-0.3475,True,6.282344190448702
496.9976,-627.1764,-0.3447,True,6.5469330362623035
497.2895,-627.2807,-0.3419,True,7.080000270540677
497.5811,-627.3841,-0.3391,True,5.442729822975261
497.8724,-627.4864,-0.3363,True,6.344117866092918
498.1635,-627.5877,-0.3335,True,6.566716908043855
498.4542,-627.6879,-0.3307,True,7.389884783253863
498.7447,-627.7872,-0.3279,True,6.191795334145608
499.0348,-627.8854,-0.325,True,6.778501715303654
499.3247,-627.9826,-0.3221,True,6.732583008323534
499.6142,-628.0788,-0.3193,True,6.047856901627993
499.9035,-628.174,-0.3164,True,6.310848370491428
500.1924,-628.2681,-0.3135,True,6.909378325985008
500.4811,-628.3612,-0.3106,True,7.0762135453782475
500.7695,-628.4533,-0.3077,True,6.786257572786126
501.0576,-628.5444,-0.3047,True,6.3607527014792975
501.3454,-628.6345,-0.3018,True,6.013210156876435
501.6328,-628.7235,-0.2988,True,6.6155261344853145
501.92,-628.8115,-0.2959,True,6.779453262782539
502.2069,-628.8985,-0.2929,True,6.548704456137358
502.4935,-628.9845,-0.2899,True,6.185710328908501
502.7798,-629.0694,-0.2869,True,7.272470956740699
503.0659,-629.1533,-0.2839,True,7.417856941832892
503.3516,-629.2362,-0.2809,True,6.682223167076405
503.637,-629.3181,-0.2779,True,6.492547190370967
503.9221,-629.399,-0.2748,True,6.182211674341068
504.2069,-629.4788,-0.2718,True,7.291766813347987
504.4915,-629.5576,-0.2687,True,7.4290607032140334
504.7757,-629.6354,-0.2656,True,6.556826240535009
505.0597,-629.7122,-0.2625,True,6.562582956035609
505.3433,-629.7879,-0.2594,True,7.3148579522202875
505.6267,-629.8627,-0.2563,True,6.0331117054437735
505.9097,-629.9364,-0.2532,True,6.772620046257276
506.1925,-630.0091,-0.25,True,6.74971359272362
506.475,-630.0807,-0.2469,True,8.032099401124468
506.7571,-630.1514,-0.2437,True,5.907959761590114
507.039,-630.221,-0.2406,True,7.336676012691684
507.3206,-630.2896,-0.2374,True,7.106407149969008
507.6019,-630.3572,-0.2342,True,6.741310769267698
507.8828,-630.4237,-0.231,True,7.59615203381298
508.1635,-630.4893,-0.2278,True,6.232896364047257
508.4439,-630.5538,-0.2245,True,7.188633081982689
508.724,-630.6173,-0.2213,True,6.808475747776395
509.0038,-630.6798,-0.218,True,6.5174418495406785
509.2834,-630.7412,-0.1475,True,3.5863348799065045
509.5791,-630.7652,-0.08,True,230.62088120710118
509.8746,-630.7886,-0.0781,True,6.9450655072883
510.1699,-630.8115,-0.0762,True,5.375457808471726
510.465,-630.8337,-0.0744,True,8.849750862541546
510.7599,-630.8554,-0.0725,True,6.750277715187316
511.0546,-630.8765,-0.0706,True,7.338836112506132
511.3492,-630.8971,-0.0687,True,5.787335507582113
511.6435,-630.9171,-0.0668,True,6.113810377430615
511.9376,-630.9365,-0.0649,True,6.65582209439898
512.2316,-630.9553,-0.063,True,7.51125416770486
512.5253,-630.9736,-0.0611,True,5.723834235717992
512.8189,-630.9912,-0.0592,True,9.58632763269849
513.1122,-631.0083,-0.0573,True,6.908067242378421
513.4054,-631.0249,-0.0554,True,5.595471769785882
513.6984,-631.0408,-0.0535,True,9.081025896330084
513.9911,-631.0562,-0.0516,True,6.716525350208377
514.2837,-631.0711,-0.0497,True,5.501380614175705
514.5761,-631.0853,-0.0477,True,8.276187744623764
514.8683,-631.099,-0.0458,True,6.1778155972972675
515.1602,-631.1121,-0.0439,True,6.857111965133723
515.452,-631.1246,-0.0419,True,7.513532521906375
515.7436,-631.1366,-0.04,True,5.766109084519845
516.035,-631.148,-0.0381,True,6.505226367145773
516.3262,-631.1588,-0.0361,True,7.068967159244816
516.6172,-631.169,-0.0342,True,7.794055380367843
516.9081,-631.1787,-0.0322,True,6.067766522264204
517.1987,-631.1878,-0.0303,True,6.507062165262487
517.4891,-631.1963,-0.0283,True,7.158873024931917
517.7793,-631.2042,-0.0264,True,8.02171050755801
518.0693,-631.2116,-0.0244,True,6.201558093525473
518.3592,-631.2184,-0.0225,True,6.882079824969608
518.6488,-631.2246,-0.0205,True,7.624471591714252
518.9383,-631.2303,-0.0186,True,6.038940841852658
519.2275,-631.2354,-0.0166,True,6.693484886838899
519.5165,-631.2399,-0.0146,True,7.135963675939346
519.8054,-631.2438,-0.0126,True,7.7027682723804665
520.0941,-631.2472,-0.0107,True,6.113757715403219
520.3825,-631.25,-0.0087,True,6.876494165425557
520.6708,-631.2522,-0.0067,True,7.45280737656073
520.9589,-631.2538,-0.0047,True,8.132809524652895
521.2467,-631.2549,-0.0027,True,6.193155540852537
521.5344,-631.2554,-0.0007,True,6.697697253089195
521.8219,-631.2553,0.0013,True,7.305931756337041
522.1092,-631.2547,0.0032,True,5.949367222217272
522.3963,-631.2534,0.0052,True,10.366401677763614
522.6832,-631.2517,0.0072,True,5.4688670230842
522.9699,-631.2493,0.0093,True,7.883606485515123
523.2564,-631.2464,0.0113,True,5.924758954832823
523.5427,-631.2428,0.0133,True,9.615556728705984
523.8288,-631.2388,0.0153,True,5.2962224474002175
524.1147,-631.2341,0.0173,True,8.112709420474816
524.4005,-631.2289,0.0193,True,6.31779342869526
524.686,-631.2231,0.0213,True,7.092047091494113
524.9713,-631.2167,0.0234,True,7.576766751814576
525.2565,-631.2097,0.0254,True,8.144675644383057
525.5414,-631.2022,0.0274,True,6.49142745289386
525.8261,-631.1941,0.0294,True,7.340127484916453
526.1107,-631.1855,0.0315,True,5.711424629234006
526.3951,-631.1762,0.0335,True,8.664152045458996
526.6792,-631.1664,0.0355,True,6.905921936206234
526.9632,-631.156,0.0376,True,7.414339063891316
527.2469,-631.1451,0.0396,True,5.8801123063104095
527.5305,-631.1335,0.0417,True,9.02150277098848
527.8139,-631.1214,0.0437,True,6.844847815369683
528.0971,-631.1088,0.0458,True,5.537405431430422
528.38,-631.0955,0.0478,True,8.596141272731048
528.6628,-631.0817,0.0499,True,6.50070101803865
528.9454,-631.0673,0.0519,True,7.149337258930958
529.2278,-631.0523,0.054,True,7.952898993357035
529.51,-631.0368,0.056,True,6.264891818901591
529.792,-631.0207,0.0581,True,6.950189912854122
530.0738,-631.004,0.0602,True,7.384821180231412
530.3555,-630.9867,0.0622,True,8.200119278570579
530.6369,-630.9689,0.0643,True,6.596744559106631
530.9181,-630.9505,0.0664,True,7.034932510353016
531.1991,-630.9315,0.0685,True,7.553697237308846
531.48,-630.912,0.0705,True,5.961438675811726
531.7606,-630.8918,0.0726,True,10.150784353751435
532.041,-630.8711,0.0747,True,7.390911700767519
532.3213,-630.8499,0.0768,True,5.700709663491908
532.6013,-630.828,0.0789,True,8.852662149271163
532.8812,-630.8056,0.081,True,6.5510422975579825
533.1608,-630.7826,0.0831,True,7.306976568336812
533.4403,-630.7591,0.0852,True,5.678093323124819
533.7196,-630.7349,0.0873,True,8.603400823378882
533.9986,-630.7102,0.0893,True,7.142366410142892
534.2775,-630.685,0.0914,True,5.814447904626167
534.5562,-630.6591,0.0936,True,8.409197119733554
534.8347,-630.6327,0.0957,True,6.314156318130519
535.113,-630.6057,0.0978,True,6.92168045976244
535.3911,-630.5781,0.0999,True,7.6751075429513245
535.669,-630.55,0.102,True,6.1273847184573045
535.9467,-630.5213,0.1041,True,6.73608960420651
536.2242,-630.492,0.1062,True,7.494420140466942
536.5015,-630.4621,0.1083,True,8.464534112983836
536.7786,-630.4317,0.1104,True,6.670753946960148
537.0555,-630.4007,0.1126,True,7.110302448463834
537.3322,-630.3691,0.1147,True,7.620176104811388
537.6087,-630.3369,0.1168,True,8.706073655582037
537.8851,-630.3042,0.1189,True,6.61517260233787
538.1612,-630.2709,0.1211,True,7.3844333450442745
538.4372,-630.237,0.1232,True,7.658831621198687
538.7129,-630.2026,0.1253,True,6.469983673108251
538.9884,-630.1676,0.1275,True,6.978442486845883
539.2638,-630.132,0.1296,True,7.227343381217541
539.539,-630.0958,0.1317,True,8.312032980472138
539.8139,-630.0591,0.1339,True,6.71293466917442
540.0887,-630.0218,0.136,True,6.950929246876825
540.3633,-629.9839,0.1382,True,7.5760535271486225
540.6376,-629.9454,0.1403,True,8.881097743002464
540.9118,-629.9064,0.1425,True,6.534057686168007
541.1858,-629.8668,0.1446,True,7.100508919089474
541.4596,-629.8266,0.1468,True,7.801039174031837
541.7332,-629.7859,0.1489,True,6.194339337710236
542.0066,-629.7446,0.1511,True,6.784007884278496
542.2798,-629.7027,0.1532,True,7.461326264719608
542.5528,-629.6602,0.1554,True,8.277131347810185
542.8256,-629.6172,0.1575,True,6.54581513396443
543.0982,-629.5736,0.1597,True,7.2317402141445974
543.3706,-629.5294,0.1619,True,7.661159546776251
543.6428,-629.4846,0.164,True,8.674798162312229
543.9149,-629.4393,0.1662,True,6.48351652686352
544.1867,-629.3934,0.1684,True,7.2276815011302045
544.4583,-629.3469,0.1705,True,8.139206314640228
544.7298,-629.2999,0.1727,True,6.206332070368349
545.001,-629.2523,0.1749,True,6.926747574828778
545.272,-629.2041,0.177,True,7.777999198280243
545.5429,-629.1553,0.1792,True,8.229486059477429
545.8136,-629.106,0.1814,True,6.376342747385017
546.084,-629.0561,0.1836,True,7.197242987885849
546.3543,-629.0056,0.1858,True,7.273950625314618
546.6244,-628.9545,0.1879,True,8.297088625718088
546.8942,-628.9029,0.1901,True,7.092642901506377
547.1639,-628.8507,0.1923,True,7.179104656370841
547.4334,-628.7979,0.1945,True,7.761433516185511
547.7027,-628.7446,0.1967,True,6.142198850476081
547.9718,-628.6907,0.1989,True,6.578166316437126
548.2407,-628.6362,0.201,True,7.422537924713176
548.5094,-628.5811,0.2032,True,8.510228450264991
548.7779,-628.5255,0.2054,True,6.633090658449146
549.0462,-628.4692,0.2076,True,10.541034627691088
549.3143,-628.4125,0.2098,True,5.805658816797803
549.5822,-628.3551,0.212,True,8.614166581307465
549.8499,-628.2972,0.2142,True,6.726554886327005
550.1174,-628.2387,0.2164,True,7.317015858884713
550.3848,-628.1796,0.2186,True,7.440768946070386
550.6519,-628.1199,0.2208,True,8.90662366844157
550.9188,-628.0597,0.223,True,6.934056517312644
551.1856,-627.9989,0.2252,True,7.0507410391686625
551.4521,-627.9376,0.2274,True,6.123545671943704
551.7185,-627.8756,0.2296,True,8.57739176384531
551.9846,-627.8131,0.2318,True,7.268310749529822
552.2506,-627.75,0.234,True,7.402472400666745
552.5164,-627.6864,0.2362,True,6.015574093055952
552.7819,-627.6221,0.2384,True,10.188211442619181
553.0473,-627.5573,0.2406,True,7.154605727605889
553.3125,-627.4919,0.2428,True,7.912560803580994
553.5775,-627.426,0.245,True,6.369857704122272
553.8423,-627.3595,0.2472,True,6.974554266720368
554.1068,-627.2924,0.2495,True,7.989305116876689
554.3712,-627.2247,0.2517,True,7.795430310533674
554.6354,-627.1565,0.2539,True,6.313595357728591
554.8994,-627.0877,0.2561,True,6.9258034784936955
555.1632,-627.0183,0.2583,True,7.674413331210256
555.4269,-626.9483,0.2605,True,7.821955072330708
555.6903,-626.8778,0.2627,True,6.859196067627539
555.9535,-626.8067,0.2649,True,7.607734515252502
556.2165,-626.735,0.2672,True,8.078059945133683
556.4793,-626.6627,0.2694,True,8.700890291208939
556.742,-626.5899,0.2716,True,6.39556388825715
557.0044,-626.5165,0.2738,True,7.720915069315371
557.2667,-626.4425,0.276,True,7.861755502290888
557.5287,-626.368,0.2783,True,6.695884108575948
557.7906,-626.2929,0.2805,True,6.499097327272525
558.0522,-626.2172,0.2827,True,7.912559310172401
558.3137,-626.1409,0.2849,True,8.051257194613044
558.5749,-626.0641,0.2871,True,7.141687403747339
558.836,-625.9867,0.2894,True,6.9559512552994445
559.0969,-625.9087,0.2916,True,7.392233869696905
559.3576,-625.8302,0.2938,True,6.1077695942757515
559.618,-625.751,0.296,True,10.885413228752178
559.8783,-625.6713,0.2982,True,7.493643468905256
560.1384,-625.5911,0.3005,True,6.006609938216394
560.3983,-625.5102,0.3027,True,8.664161216472456
560.658,-625.4288,0.3049,True,6.966872935868304
560.9175,-625.3468,0.3071,True,7.797583702257905
561.1768,-625.2643,0.3094,True,6.200786387850792
561.4359,-625.1811,0.3116,True,9.092834537771042
561.6948,-625.0974,0.3138,True,7.253162440451197
561.9536,-625.0131,0.316,True,7.319869028933189
562.2121,-624.9283,0.3183,True,6.428129066093197
562.4704,-624.8429,0.3205,True,6.7929773166342375
562.7285,-624.7569,0.3227,True,7.588291239591471
562.9865,-624.6703,0.3249,True,7.641556231662108
563.2442,-624.5831,0.3272,True,9.227732864739535
563.5018,-624.4954,0.3294,True,6.427123238418792
563.7591,-624.4071,0.3316,True,7.971591446674427
564.0163,-624.3183,0.3338,True,5.957564310284212
564.2732,-624.2288,0.3361,True,9.77369857586481
564.53,-624.1388,0.3383,True,6.687495039062877
564.7866,-624.0482,0.3405,True,7.4506122284177705
565.0429,-623.9571,0.3427,True,6.82771736800168
565.2991,-623.8654,0.345,True,6.583278192514703
565.5551,-623.7731,0.3472,True,6.967019775338182
565.8109,-623.6802,0.3494,True,7.794612441017381
566.0665,-623.5867,0.3516,True,8.842636903065042
566.3218,-623.4927,0.3539,True,7.6211897243424644
566.577,-623.3981,0.3561,True,7.258571895567231
566.832,-623.303,0.3583,True,6.052645458042556
567.0869,-623.2072,0.3605,True,8.090003910140535
567.3415,-623.1109,0.3627,True,7.4047737945265615
567.5959,-623.014,0.365,True,7.895414864097399
567.8501,-622.9166,0.3672,True,6.254563266242271
568.1041,-622.8185,0.3694,True,9.750222993999353
568.358,-622.7199,0.3716,True,6.822144797739472
568.6116,-622.6208,0.3738,True,6.345933399080441
568.865,-622.521,0.3761,True,9.260098562757427
569.1183,-622.4207,0.3783,True,6.359238732522966
569.3713,-622.3198,0.3805,True,7.947797538712831
569.6242,-622.2183,0.3827,True,7.798707737190049
569.8768,-622.1163,0.3849,True,7.199979559421001
570.1293,-622.0137,0.3872,True,6.789246605446003
570.3815,-621.9105,0.3894,True,8.16614511155899
570.6336,-621.8067,0.3916,True,7.96661867000814
570.8855,-621.7024,0.3938,True,6.519001879672712
571.1371,-621.5975,0.396,True,8.209163820403964
571.3886,-621.492,0.3982,True,7.974984256961922
571.6399,-621.386,0.4005,True,6.3059510708573425
571.891,-621.2794,0.4027,True,6.57936560056789
572.1419,-621.1722,0.4049,True,7.230988706673277
572.3926,-621.0644,0.4071,True,8.019156295353813
572.6431,-620.9561,0.4093,True,6.539522547894963
572.8934,-620.8471,0.4115,True,10.220626905883796
573.1435,-620.7377,0.4137,True,5.958790002992954
573.3934,-620.6276,0.4159,True,8.848568553229573
573.6431,-620.517,0.4181,True,7.0679590882583865
573.8927,-620.4058,0.4203,True,6.800741042732433
574.142,-620.294,0.4226,True,8.16436309582267
574.3911,-620.1816,0.4248,True,8.671781598827643
574.64,-620.0687,0.427,True,6.940345743857681
574.8888,-619.9552,0.4292,True,6.645105134303764
575.1373,-619.8412,0.4314,True,6.231219706463762
575.3857,-619.7265,0.4336,True,7.93346444575503
575.6338,-619.6113,0.4358,True,7.349879208263169
575.8818,-619.4955,0.438,True,6.976613852157705
576.1296,-619.3792,0.4402,True,5.790568485708976
576.3771,-619.2622,0.4424,True,9.950244255727473
576.6245,-619.1447,0.4446,True,6.687483715244336
576.8717,-619.0266,0.4468,True,7.236816147596174
577.1186,-618.908,0.449,True,6.747291901489908
577.3654,-618.7888,0.4511,True,6.610312361524074
577.612,-618.669,0.4533,True,7.491532293266186
577.8584,-618.5486,0.4555,True,8.147909308213471
578.1046,-618.4277,0.4577,True,6.539290874901335
578.3506,-618.3061,0.4599,True,9.829788567928613
578.5964,-618.184,0.4621,True,7.565537403310388
578.842,-618.0614,0.4643,True,6.145821121031057
579.0874,-617.9382,0.4665,True,6.547169983132549
579.3326,-617.8143,0.4686,True,10.617281099528748
579.5777,-617.69,0.4708,True,5.495270114241644
579.8225,-617.565,0.473,True,8.974891461230701
580.0671,-617.4395,0.4752,True,7.012371063062271
580.3116,-617.3134,0.4774,True,6.476596638229179
580.5558,-617.1867,0.4795,True,8.513664254588463
580.7998,-617.0595,0.4817,True,6.958820596548201
581.0437,-616.9317,0.4839,True,6.397742272624859
581.2873,-616.8033,0.486,True,8.35119501381167
581.5308,-616.6743,0.4882,True,7.84430000090406
581.7741,-616.5448,0.4904,True,6.260302499419237
582.0171,-616.4147,0.4926,True,7.659137491217029
582.26,-616.284,0.4947,True,7.2282039113262595
582.5027,-616.1527,0.4969,True,8.01233503668286
582.7451,-616.0209,0.499,True,7.736101011906944
582.9874,-615.8885,0.5012,True,7.231750615002878
583.2295,-615.7555,0.5034,True,7.596320958975576
583.4714,-615.622,0.5055,True,6.261662461229549
583.7131,-615.4879,0.5077,True,6.839424806199175
583.9546,-615.3532,0.5098,True,7.478230665071283
584.1959,-615.2179,0.512,True,8.2051138701093
584.437,-615.0821,0.5141,True,6.6590980359484435
584.6779,-614.9457,0.5163,True,7.246284832121067
584.9186,-614.8087,0.5184,True,7.93379760982078
585.1592,-614.6711,0.5206,True,7.242964007149189
585.3995,-614.533,0.5227,True,6.935481376610674
585.6396,-614.3943,0.5249,True,7.5063880633827775
585.8796,-614.255,0.527,True,6.85177685962619
586.1193,-614.1152,0.5291,True,6.858847477676972
586.3588,-613.9748,0.5313,True,7.3818657286550815
586.5982,-613.8338,0.5334,True,6.697920929184316
586.8373,-613.6922,0.5355,True,9.214703937176182
587.0763,-613.5501,0.5377,True,6.135327449630622
587.3151,-613.4074,0.5398,True,6.461367483579561
587.5536,-613.2641,0.5419,True,8.734174984897559
587.792,-613.1202,0.5441,True,7.653791393261683
588.0302,-612.9758,0.5462,True,6.15710095516175
588.2681,-612.8308,0.5483,True,8.151967252196323
588.5059,-612.6852,0.5504,True,7.527252598900088
588.7435,-612.5391,0.5525,True,6.288090632545075
588.9809,-612.3924,0.5546,True,6.900687707078827
589.2181,-612.2451,0.5568,True,7.255853127199495
589.4551,-612.0972,0.5589,True,7.641926675915238
589.6919,-611.9488,0.561,True,6.331186033663029
589.9285,-611.7997,0.5631,True,9.551247618915758
590.1649,-611.6502,0.5652,True,5.7971897320809
590.4011,-611.5,0.5673,True,8.339801197177552
590.6371,-611.3493,0.5694,True,6.75936680057751
590.873,-611.198,0.5715,True,6.177213841991092
591.1086,-611.0461,0.5736,True,8.02400993985427
591.344,-610.8936,0.5757,True,8.815372301495186
591.5793,-610.7406,0.5778,True,5.935939589167327
591.8143,-610.587,0.5799,True,7.5842994557956995
592.0492,-610.4329,0.5819,True,5.468870908445681
592.2838,-610.2781,0.584,True,10.1805923488662
592.5183,-610.1228,0.5861,True,6.468372282283215
592.7525,-609.9669,0.5882,True,8.410713779708153
592.9866,-609.8105,0.5903,True,5.6840491544211975
593.2205,-609.6534,0.5923,True,8.329365574181661
593.4541,-609.4958,0.5944,True,8.414582447562964
593.6876,-609.3377,0.5965,True,5.652753849249363
593.9209,-609.1789,0.5986,True,7.701034483185676
594.154,-609.0196,0.6006,True,6.418542256419789
594.3869,-608.8597,0.6027,True,7.074587156567966
594.6196,-608.6992,0.6047,True,7.857191898224808
594.8521,-608.5382,0.6068,True,6.493714268540418
595.0844,-608.3766,0.6089,True,6.758634848236823
595.3165,-608.2144,0.6109,True,7.394464340134777
595.5484,-608.0516,0.613,True,8.099169021944364
595.7801,-607.8883,0.615,True,6.618441699833924
596.0116,-607.7244,0.6171,True,7.18223305353712
596.2429,-607.5599,0.6191,True,7.843777823065312
596.4741,-607.3948,0.6212,True,6.887205604680672
596.705,-607.2292,0.6232,True,6.8491130112712675
596.9357,-607.063,0.6252,True,7.790071775813249
597.1663,-606.8963,0.6273,True,5.3800590021321
597.3966,-606.7289,0.6293,True,9.219358890806156
597.6268,-606.561,0.6313,True,6.178413003098611
597.8567,-606.3925,0.6334,True,8.049957803950083
598.0865,-606.2235,0.6354,True,5.417451067204702
598.3161,-606.0538,0.6374,True,7.7487185239512995
598.5454,-605.8836,0.6394,True,8.036037444198397
598.7746,-605.7128,0.6414,True,7.157741453499549
599.0036,-605.5415,0.6434,True,6.040742518967374
599.2324,-605.3696,0.6455,True,6.324481537870023
599.4609,-605.1971,0.6475,True,8.167036796799906
599.6893,-605.024,0.6495,True,7.163887567921687
599.9175,-604.8503,0.6515,True,7.875163244222915
600.1455,-604.6761,0.6535,True,6.473282996896705
600.3733,-604.5013,0.6555,True,7.010984491492197
600.6009,-604.326,0.6575,True,5.855641712224983
600.8283,-604.15,0.6595,True,8.320744269680567
601.0556,-603.9735,0.6614,True,5.744967563635693
601.2826,-603.7965,0.6634,True,6.105150631332464
601.5094,-603.6188,0.6654,True,8.727969189087696
601.736,-603.4406,0.6674,True,6.923056775074567
601.9625,-603.2618,0.6694,True,6.008322649592803
602.1887,-603.0824,0.6714,True,7.886090811548496
602.4147,-602.9025,0.6733,True,6.630549945968026
602.6406,-602.7219,0.6753,True,7.831035012655887
602.8662,-602.5409,0.6773,True,5.985963157297474
603.0917,-602.3592,0.6792,True,6.879360189342917
603.3169,-602.177,0.6812,True,7.1929415175883715
603.542,-601.9941,0.6832,True,7.955998323792134
603.7669,-601.8108,0.6851,True,5.188949344935933
603.9915,-601.6268,0.6871,True,9.303120606034955
604.216,-601.4423,0.689,True,5.991389991826114
604.4403,-601.2572,0.691,True,6.483691314011578
604.6644,-601.0715,0.6929,True,6.9951083623320915
604.8883,-600.8853,0.6948,True,6.080789633979512
605.112,-600.6984,0.6968,True,8.707415545847173
605.3355,-600.511,0.6987,True,6.983812364429485
605.5588,-600.3231,0.7007,True,5.809745093415167
605.7819,-600.1345,0.7026,True,8.075364296850458
606.0048,-599.9454,0.7045,True,6.789519316056656
606.2275,-599.7558,0.7064,True,5.845198518188308
606.45,-599.5655,0.7084,True,8.054729474936545
606.6723,-599.3747,0.7103,True,6.43876501094464
606.8945,-599.1833,0.7122,True,5.719565308441623
607.1164,-598.9913,0.7141,True,7.932794453592026
607.3381,-598.7987,0.716,True,8.916034088090344
607.5597,-598.6056,0.7179,True,5.780202889654554
607.781,-598.4119,0.7198,True,7.975190391921086
608.0022,-598.2177,0.7217,True,5.342852154618607
608.2231,-598.0228,0.7236,True,9.91351589023673
608.4439,-597.8274,0.7255,True,6.110473816761111
608.6644,-597.6314,0.7274,True,8.500203576868117
608.8848,-597.4349,0.7293,True,5.513572471433476
609.105,-597.2377,0.7312,True,7.569282629238633
609.3249,-597.04,0.7331,True,7.9055445054041
609.5447,-596.8418,0.7349,True,5.379474293651065
609.7643,-596.6429,0.7368,True,7.783142720517093
609.9837,-596.4435,0.7387,True,6.276385700689311
610.2029,-596.2435,0.7406,True,6.591807780910073
610.4219,-596.0429,0.7424,True,7.346075025424841
610.6407,-595.8418,0.7208,True,3.234692642584286
610.8619,-595.6564,0.6976,True,3558.496131750686
611.083,-595.471,0.6977,True,3.464466623735403
611.3042,-595.2856,0.6978,True,1.5565800673659
611.5253,-595.1002,0.6979,True,3.4668557031236453
611.7465,-594.9147,0.698,True,2.2048349119842428
611.9676,-594.7292,0.6981,True,10.053130042531837
612.1886,-594.5437,0.6982,True,3.925280032103497
612.4097,-594.3582,0.6983,True,1.4777803250790738
612.6307,-594.1726,0.6984,True,2.254461038148904
612.8517,-593.987,0.6985,True,6.452954663972923
613.0727,-593.8015,0.6986,True,1.111885968134507
613.2937,-593.6158,0.6987,True,2.911612140801365
613.5147,-593.4302,0.6988,True,1.4068181855032977
613.7356,-593.2445,0.6989,True,2.4419713546248896
613.9566,-593.0589,0.699,True,0.7763864659513671
614.1775,-592.8731,0.6991,True,1.6729208926437154
614.3984,-592.6874,0.6992,True,2.1917819157606164
614.6192,-592.5017,0.6993,True,9.88605113401423
614.8401,-592.3159,0.6994,True,3.7286835819626774
615.0609,-592.1301,0.6995,True,11.494956931222214
615.2817,-591.9443,0.6996,True,4.960854758989966
615.5025,-591.7585,0.6997,True,2.0401876384134336
615.7233,-591.5726,0.6998,True,72.71243784030189
615.944,-591.3867,0.6999,True,2.926105587320995
616.1648,-591.2008,0.7,True,1.691969338015267
616.3855,-591.0149,0.7001,True,4.248624181658327
616.6062,-590.829,0.7002,True,1.9086481037630838
616.8269,-590.643,0.7003,True,20.90174705696455
617.0475,-590.457,0.7004,True,3.246168172117663
617.2682,-590.271,0.7004999999999999,True,1.5997613634652066
617.3446519982849,-590.2065399972212,0.7004999999999999,True,0
617.4211039965697,-590.1420799944423,0.7004999999999999,True,0
617.4975559948547,-590.0776199916635,0.7004999999999999,True,0
617.5740079931396,-590.0131599888847,0.7004999999999999,True,0
617.6504599914244,-589.9486999861059,0.7004999999999999,True,0
617.7269119897094,-589.884239983327,0.7004999999999999,True,0
617.8033639879943,-589.8197799805482,0.7004999999999999,True,0
617.8798159862791,-589.7553199777694,0.7004999999999999,True,0
617.9562679845641,-589.6908599749905,0.7004999999999999,True,0
618.032719982849,-589.6263999722117,0.7004999999999999,True,0
618.109171981134,-589.561939969433,0.7004999999999999,True,0
618.1856239794188,-589.4974799666542,0.7004999999999999,True,0
618.2620759777037,-589.4330199638753,0.7004999999999999,True,0
618.3385279759887,-589.3685599610965,0.7004999999999999,True,0
618.4149799742735,-589.3040999583177,0.7004999999999999,True,0
618.4914319725584,-589.2396399555389,0.7004999999999999,True,0
618.5678839708434,-589.17517995276,0.7004999999999999,True,0
618.6443359691282,-589.1107199499812,0.7004999999999999,True,0
618.7207879674131,-589.0462599472024,0.7004999999999999,True,0
618.797239965698,-588.9817999444235,0.7004999999999999,True,0
618.8736919639829,-588.9173399416447,0.7004999999999999,True,0
618.9501439622678,-588.852879938866,0.7004999999999999,True,0
619.0265959605528,-588.7884199360872,0.7004999999999999,True,0
619.1030479588376,-588.7239599333083,0.7004999999999999,True,0
619.1794999571225,-588.6594999305295,0.7004999999999999,True,0
619.2559519554075,-588.5950399277507,0.7004999999999999,True,0
619.3324039536923,-588.5305799249718,0.7004999999999999,True,0
619.4088559519772,-588.466119922193,0.7004999999999999,True,0
619.4853079502622,-588.4016599194142,0.7004999999999999,True,0
619.5617599485471,-588.3371999166354,0.7004999999999999,True,0
619.6382119468319,-588.2727399138565,0.7004999999999999,True,0
619.7146639451169,-588.2082799110777,0.7004999999999999,True,0
619.7911159434018,-588.143819908299,0.7004999999999999,True,0
619.8675679416866,-588.0793599055202,0.7004999999999999,True,0
619.9440199399716,-588.0148999027413,0.7004999999999999,True,0
620.0204719382565,-587.9504398999625,0.7004999999999999,True,0
620.0969239365413,-587.8859798971837,0.7004999999999999,True,0
620.1733759348263,-587.8215198944048,0.7004999999999999,True,0
620.2498279331112,-587.757059891626,0.7004999999999999,True,0
620.326279931396,-587.6925998888472,0.7004999999999999,True,0
620.402731929681,-587.6281398860684,0.7004999999999999,True,0
620.4791839279659,-587.5636798832895,0.7004999999999999,True,0
620.5556359262507,-587.4992198805107,0.7004999999999999,True,0
620.6320879245357,-587.434759877732,0.7004999999999999,True,0
620.7085399228206,-587.3702998749532,0.7004999999999999,True,0
620.7849919211054,-587.3058398721743,0.7004999999999999,True,0
620.8614439193904,-587.2413798693955,0.7004999999999999,True,0
620.9378959176753,-587.1769198666167,0.7004999999999999,True,0
621.0143479159601,-587.1124598638378,0.7004999999999999,True,0
621.090799914245,-587.047999861059,0.7004999999999999,True,0
621.16725191253,-586.9835398582802,0.7004999999999999,True,0
